Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI
11,1,66.78142074319226,1.479218424111231,189,131,58,2.077561308051371,877.0465871837935,1,17.875618383496032,2.8905013771793446,3,3,19.97149236739365
13,1,80.29519040511263,1.813884958155628,196,165,50,1.04894260263177,830.9409144383415,3,34.50773938799571,2.962818750824002,4,1,38.2474007047949
15,1,84.72244601926624,1.8172365124961256,165,158,59,1.4265314445381012,1230.6810255438065,0,36.962636679569385,2.8215944092104173,3,2,37.842024364674586
22,0,79.70473354181122,1.951402027230486,195,119,56,0.8063234111661157,794.8173949108436,1,25.10805519732293,3.2862884573435642,3,3,26.68619866653447
15,1,68.7180819178336,1.6280200361418236,180,133,72,0.8933836973994826,1041.5235916208787,2,8.019883787361147,3.275080232057005,3,1,16.18173001486906
26,1,112.42491707807491,1.5477331229609752,166,127,64,1.8541182373840854,581.4180352612275,3,16.144550981294543,3.834022769294805,2,2,31.52629556426664
49,1,65.54616852051211,1.578254798581926,203,140,69,1.541999260205246,643.6439268769913,1,30.238764996852346,3.7097394326092674,3,3,28.934570958728038
21,1,90.63077861323372,1.7953946835190904,198,161,67,1.5072518200358125,615.7488800632378,1,26.838625313663943,2.9839966557864948,5,3,25.867648256033902
18,0,95.40140411924884,1.7831679564328122,189,127,60,1.2836907653148684,502.3039981142023,1,6.834063987177083,2.3459423864747206,3,1,41.6700919976944
22,1,93.13368433672692,1.5770664835977315,174,155,50,1.6584099444562623,105.9396456472603,3,22.444375956359202,2.6456168827556983,2,2,34.83667882325511
24,0,48.04944870683539,1.5382073253534134,200,140,61,1.1261342330672208,1160.2386234845173,2,27.984972965622113,2.7298712470074205,4,2,27.789123109568614
44,1,50.35981333113779,1.551809873886648,195,121,64,1.89267150522792,845.2311620888058,0,30.70836398199423,2.8359099162355377,4,3,17.628963690906776
29,1,98.17901042380653,1.6940367463483448,181,155,56,1.98280718857107,481.80265229812085,1,10.265222755552584,2.822827872454331,5,3,18.87609558754856
16,1,125.34089303389561,1.9058093199110844,174,164,70,2.1492420456606975,895.7574311586247,3,27.280400585048604,1.7075573658270489,4,2,31.101164302423342
33,0,114.20365090099594,1.755932497223857,167,125,67,1.4096716443336343,810.1459919405122,1,25.84068706344685,2.431531391154634,4,3,26.173175816446566
22,1,75.20137316653204,1.7637783129199605,178,131,50,1.8912367210428171,824.5963729446855,2,26.379520491074707,3.8545669013167956,3,1,32.75725393747857
41,1,58.541630083862096,1.673981725730163,161,146,68,0.8209097268327259,801.6505590815041,2,15.43796677196325,2.820144539514973,4,3,49.591985599937715
47,0,83.25243761266876,1.861363427048885,191,128,70,1.8380914692097283,751.0353440183139,2,26.44104260724636,3.243446797963018,3,2,21.32224034640958
52,1,93.39514268313589,1.6814228654629988,195,120,59,1.7326271644640165,713.5374141468166,3,11.895405956903133,2.788584730302285,2,3,24.777661245434505
11,1,63.1372212290227,1.6879089085050651,172,158,67,1.0496558888858964,312.3614043483789,3,10.771189249190957,2.734545235588351,2,2,35.544083955790626
27,1,109.21014184345118,1.8008478468283222,168,170,67,0.914088311699746,683.3806118903764,0,24.13977692413364,2.9439151422761407,3,3,22.711589738793744
18,0,115.73093932474859,1.9843696790159067,190,141,65,1.9402246507972776,429.20135893275574,2,23.28725543606641,2.3321288842222456,2,3,19.220208064016994
24,1,69.70744715996834,1.7035970367799056,172,160,68,2.179547475627929,498.3938459981393,0,19.73279949069712,2.7795563964940437,3,3,20.63401342059209
23,1,76.04532285656863,1.6178199748662232,190,165,53,1.6565148421329852,249.70706940185926,3,24.18694147578252,3.4755997646884227,3,3,46.70241738149523
28,0,75.78121037306398,1.707331098610407,162,153,64,2.197936739829668,384.5917595148735,2,28.998062591802064,2.4910410392098137,4,2,21.78850247147765
12,1,90.60719623144801,1.6868802900081583,198,157,63,0.991211292471383,148.7292433144824,3,16.836057107548818,3.303041491214717,4,3,44.19761008775755
48,1,103.60266789055638,1.6681237375754747,173,149,73,1.4433947584896911,739.9577814600085,2,28.793268797882536,3.563660741399013,2,3,44.51521130364111
12,0,84.46765274525174,1.6562641519913746,193,173,55,1.538319822927233,677.9625218991431,2,25.499553008431327,3.051540572764553,3,2,30.66902976984029
11,1,93.21449248422832,1.4501808367443432,193,151,70,1.3867781796294791,549.0701779160669,3,24.462069194550978,2.798166827323347,4,3,17.565111333963102
52,0,92.0384130642871,1.8869936468989574,208,135,58,1.7455449343729943,632.7998241594437,2,33.2896392283082,3.283669899945311,3,3,31.762317680541003
22,1,112.18606318093907,1.9631049293886014,161,134,71,1.387968356469006,366.7096557710159,2,26.904651085552644,3.159105082057738,2,2,26.38440039617781
50,0,88.89968339213821,1.5509846530870242,170,174,72,0.8565039191585845,528.9781247244412,0,24.648451570665166,3.1696321316528646,3,1,41.73818707157535
48,0,93.46133058250157,2.024946569515457,172,122,48,2.0408764064455145,746.600246779402,1,21.907403865470798,2.6339373378014974,3,3,26.224727361920564
21,1,115.13958044120466,1.6793215904010221,184,142,71,2.1499677470713157,523.3061696991263,0,18.44308282721573,2.2922133955954784,2,2,25.46915505460176
15,1,103.49661609255205,1.9081268446421735,173,135,69,1.3710796981290805,735.4130191997691,3,29.148732164875753,2.74049869742918,3,2,40.452567678638374
46,0,84.05633805799648,1.8374708965614028,168,126,45,1.5327444845050173,435.46726963673996,0,5.119669137893247,3.630302353201057,3,2,39.83545932115996
58,1,102.7870163210906,1.6778449347966051,170,145,62,1.3492332726900107,299.0176407536196,3,32.91213603375887,2.730614040044493,2,2,26.22967918009307
17,1,85.58957639542237,1.9641238751873344,197,130,69,1.2946895294803313,284.0409558173933,2,25.50137222937243,2.078501124387271,3,2,37.56968361062793
19,1,74.06214947926034,1.6767717955746428,184,147,66,1.3183353510799003,613.1975137353886,2,24.09008403597081,2.7981905460290917,4,1,27.11588078987372
29,1,91.7921503619551,1.7647844093701521,162,164,64,1.4817863521225356,759.079780499533,2,19.013595315382382,2.6420549169307868,3,2,19.079831008640628
52,1,70.8268858096194,1.6933154477841155,164,134,79,1.5792643434621465,673.2839229902404,0,27.903928640575966,2.9026294659815886,4,2,31.035663723004873
18,1,107.02613700620633,1.7184641693032303,192,166,53,0.751017878678355,350.56875106028855,0,10.253639733860355,2.3704681162343997,3,1,24.677482461396686
9,1,121.14489098249445,1.5659460784847752,186,128,65,1.8140207229350087,801.5854125272626,0,15.193219842241714,2.702959089801908,4,3,37.2089054375129
41,1,105.83021609311191,1.8339541648031317,163,152,65,1.2633781690945913,559.2848169997806,3,28.502030818067272,3.4290424125533603,3,2,34.62963655265452
24,1,90.23588409794911,1.5357190485507881,198,167,72,1.5107597548212597,682.7778780746482,1,12.983601930084184,2.1606237125338805,3,3,17.579215454997065
46,1,139.4924438902239,1.7207176479987614,200,147,60,1.7015910732959725,596.4030533768215,3,10.170546615885629,1.7174504326283706,4,2,23.059001501735708
22,0,104.91439914975356,1.3691643721066988,174,160,73,1.8187206957247093,486.65195029016,2,5.58098684011266,3.1819876168327417,2,2,28.076313189675425
53,1,90.86376791150414,1.7983027345772042,204,158,72,1.0586192027830026,929.1922296777279,3,19.83484685756099,3.578647119510183,2,3,29.42579671152677
55,1,75.03366636321178,1.7125455598433164,185,116,49,0.7892279670559701,1569.5792608082068,1,11.458340333284411,2.358222700824061,2,1,44.136732582564235
33,1,105.80273512899272,1.6527382071307222,174,171,50,1.5725527624971494,531.8751353592546,1,6.405614039848342,2.197855598516107,3,3,25.386121886875582
23,1,76.7043908934319,1.968092735798052,201,129,66,1.1052857378336387,636.341165594301,2,9.282542483082553,3.3998063189183414,2,3,13.238738852494349
19,1,63.8807867731785,1.7857651166014727,193,161,58,1.8895188891436738,532.7014177193929,1,11.188412263045475,3.7535493930001955,2,2,35.10499706422122
40,1,82.09891826393616,1.6435275397972682,203,122,50,1.3415760659302212,591.0422434531492,1,24.38372510901518,3.2228934996269474,3,2,30.635267105605088
24,1,89.646568305331,1.7447732448428883,204,117,67,1.8496316451616175,530.9953207305774,3,24.33443488405895,2.7762390884932717,2,3,21.948833520657875
13,0,97.07694995897329,1.8142138301753077,174,144,54,1.0093501727919179,481.1015281849341,3,11.260347160386527,3.340368086036404,3,1,16.959413949381158
44,1,143.52986117239143,1.8147397119386581,175,166,63,1.5190306072855218,616.7138366981403,0,21.42669707335625,3.5963650658310615,2,2,23.85200241580125
15,1,101.14354436198381,1.5601912426386604,200,141,57,1.1727183386903195,800.2274931375233,1,13.744170162135322,3.7176210669730283,4,2,20.23031546804029
15,1,79.03462482615986,1.8705373053905525,201,144,67,0.8698656862192202,544.4025037258394,3,23.146113601142922,2.008373942339411,3,1,23.827928528390093
48,1,74.46627739671109,1.7448285317672942,168,135,59,0.8938714604178706,370.7271535501794,2,15.163148243003995,3.420285523771385,3,3,35.604841666635316
18,1,103.4044462105214,1.861399895749348,193,148,70,0.8073704917235558,309.544969433641,1,29.9121480766672,3.093502943091203,3,2,23.957278577572012
25,1,74.3117418230463,1.8744387396939193,195,168,69,1.2624473259847715,684.0144738461363,3,22.7426796502451,2.7077712967196104,4,3,50.90955176879598
47,1,78.017021211917,1.4148771955457882,181,133,46,1.716641293913553,740.4931733779694,0,19.335340155313467,3.4420303951494273,2,2,12.780374972808763
25,1,132.62473380530082,1.737462131657513,184,166,60,1.4531051554340773,1648.9949694057466,2,28.664035505934688,2.879388087286233,3,1,28.937033363299726
41,1,87.30641217822875,1.6575310343564884,185,123,69,1.1146277356524568,428.73651669660785,1,26.80414553233836,2.949159702620622,3,3,19.14046157962446
45,1,78.78334990934998,1.7709721312364393,169,139,63,1.8332393805665652,744.2566597985754,3,17.105091240865484,1.999140708906697,3,1,20.452110800490665
31,1,140.4263052578607,1.5838364737304114,180,180,65,1.478876843007725,500.5752323312653,0,11.556087395344784,3.706476069805027,4,2,20.81265909287763
34,1,86.46851608934644,1.6862615193835084,169,129,63,1.2313007884552598,840.829235797172,2,29.84795512116136,2.9686422992914014,2,3,20.754562830811594
27,1,69.63925106390938,1.836505616887314,190,170,60,1.6178830083101214,923.9535835761629,3,11.640887502752411,1.5341023062054713,2,1,23.853247058179804
46,1,79.45582184446809,1.476147899495102,192,138,59,1.4582080662287682,612.6577695322951,3,22.666369033176995,3.036216169184925,2,1,22.338933819348092
27,1,85.94783866569098,1.8036849238966146,193,146,51,1.8060649502589534,1096.1609073377167,1,25.728775135872926,3.327639833832277,3,3,28.028415993473953
26,0,75.45174732816523,1.5319571302664363,192,129,71,1.463497015198674,795.1467438250323,1,27.48096299515877,3.477447633003624,4,3,51.65882727662961
56,1,93.44851103986478,1.8453541174494772,161,148,62,0.7844096530200197,523.783143675585,1,14.683301533367748,3.6536759045673874,3,2,21.309666731796728
26,1,53.745982063688814,1.7044836613490322,198,131,54,1.5017323205818045,701.2551904826682,2,8.627694896218726,2.3496726305632496,3,3,28.593148714883927
16,1,107.62748227256021,1.6093221801764703,191,163,60,2.29425778744265,418.21514955263325,1,19.803190111263646,2.452099900575034,3,3,30.006779896721742
23,1,109.98430804172422,1.7567363805737308,193,159,51,1.6629503807836554,661.7261115050334,3,17.849553954660777,2.739241452552231,2,1,15.783293293755893
58,1,49.76012947465372,1.7168068266479883,197,158,70,1.2202764514415765,1227.0877373148849,1,25.713667885672773,1.6378414220885418,2,1,42.47575310245148
30,1,95.55629492587809,1.59814472351928,188,121,69,1.124451824883268,433.5523021145335,1,25.555990702825603,3.714996150428993,3,2,31.427149161215883
16,1,74.7772420456873,1.6165448669794142,199,122,71,1.4836390077419672,1110.1413256906067,2,31.165080156281903,3.1509619176591865,4,3,33.176264001990134
21,1,108.42880395329709,2.0012932995227666,199,167,70,1.5010962958299625,630.2926041051301,2,13.316475421389665,2.683969270416086,3,2,15.547751072344493
22,1,107.2224173481351,1.519403842817361,204,159,49,1.2060573356610076,198.671682724493,2,11.436340715754758,3.2660571156192537,2,2,22.611562599564664
51,1,86.4728996395325,1.8040823144398186,197,155,66,1.0577464883700198,436.44025449154003,1,5.381371637993583,1.2898949972291527,3,2,34.167408800779945
23,1,101.27721029183267,1.697247251548152,157,166,68,1.0663331098042872,315.9540599401914,3,25.953310125558584,3.0945901628350394,3,2,21.978178644117527
32,1,145.17649724765275,1.6012891558843394,187,154,51,1.112663980625947,1125.3953880500956,1,6.862167877447754,2.4221727575708556,4,2,13.063338021463146
37,1,82.17107214101034,1.6184549331191616,198,145,50,1.9355653628048055,813.4430811460976,0,16.235237714366974,3.65756479671707,3,2,28.61894590021578
18,0,54.59285828946322,1.7825946419408636,196,135,52,1.492709453699627,1281.5223157700698,1,21.432053811715942,2.6861899678903267,2,2,41.7605844210989
40,0,61.348887763542095,1.4432284386708887,202,133,67,1.7313684315518423,984.3457024713734,3,6.543521049313313,3.654054339606883,3,2,26.631567940747992
28,1,104.10020599591402,1.7876545337049419,167,134,69,1.9244653002064287,237.6707957997446,3,25.878137553430324,2.705557967962768,3,3,24.45492833734845
35,1,56.40830683165156,1.6091760678592708,185,132,57,1.3500595885332662,220.16615533607984,1,21.280702232352855,1.9569117269905454,3,1,23.24955507869802
54,1,90.47029612069491,1.6780689150822985,170,176,66,1.4722573157715686,793.5283456205061,0,25.15788866986488,3.7637090049072337,3,2,37.00493378596923
18,0,99.52557638082837,1.6926045367880578,204,128,59,1.9936276276880907,701.5452249707902,1,24.551081718935187,3.7346896036103034,4,1,36.88757936159726
48,0,68.34416639507273,1.7970886569464317,184,142,65,1.7083140352471857,583.4319842723896,1,28.176393987798793,3.4039610936136255,3,1,18.752011581533456
15,1,77.33074985753376,1.777394016733221,174,162,69,0.9960623998271978,492.75529608760087,0,7.3178524806899,3.1353553423528058,4,1,34.94743872275219
63,1,82.35544410749996,1.7689365485455277,202,138,67,2.193338222343261,976.6313188341448,1,23.73808160936923,3.7643206521886152,2,1,48.29133560769109
37,0,61.477034438008964,1.7374378706273588,187,125,51,1.0642481822065641,1213.057552080353,1,16.81218385465467,2.2913578985073286,4,2,30.950614024624123
22,1,93.75204952170019,1.6816120073921814,186,139,68,1.0188913362741934,236.12898699698889,2,22.443738653658038,2.5597582094939346,2,1,18.894649095307877
19,0,80.91157123402417,1.812239045826376,169,171,46,1.214754917165462,869.0781758236675,1,18.197342120498003,2.6127734512305776,3,2,42.198293054627726
28,1,54.55211665132719,1.5715220751748038,169,146,67,1.4996776149973852,152.41011785269603,3,29.853587774157585,3.3391997924010823,3,2,23.570989483085093
12,1,75.87702534683962,1.6893167299868401,197,158,61,0.9373500861537651,402.22074803864507,0,6.6608832579415935,3.426173867962929,3,2,32.341505543620485
30,0,88.3501781167704,1.902418299378164,181,153,52,1.4376460089694427,871.4317561993133,3,12.842403448184903,3.79926925516403,3,2,37.83748487016667
52,1,94.91570252592636,1.9884208968078403,188,157,57,1.5809675791805171,1205.3770203297508,3,24.653441194702367,2.46068070904432,3,2,14.181424217658039
12,0,77.1068524524884,1.7759147389073902,194,145,68,1.2459126232992423,352.320739084416,3,29.593220331760538,1.7132613772416123,5,2,19.53388948162831
54,1,68.03734325558739,1.8631623927150303,166,146,62,1.0132764362900213,995.8406055850191,1,21.196308883774847,1.9710650048946503,2,2,36.39971791613269
27,1,95.72636832749622,1.4182520230524687,193,132,68,1.5676565599760286,348.24627251665856,2,29.082724223001115,3.0826707498159944,3,1,27.899626858145744
15,1,104.53732023802513,1.65289659683039,177,170,60,0.8975249353624651,463.6037172912485,1,25.64188776787197,2.017901448451814,3,1,29.891083353731993
54,1,109.50819955256347,1.5069564810403404,160,136,57,1.516609624781179,320.9239695409118,0,24.90267843892959,1.5848099551022363,2,2,25.424972525228842
57,1,78.3497980124951,1.842277007447316,177,164,64,1.588507712290237,1243.7157257103124,2,24.405665813237132,3.61698189343098,3,3,16.92903370060518
21,1,97.5749894036528,1.6599757155432253,204,131,61,1.4418950561822164,178.57315968092757,3,25.18834968856465,2.9203130541751436,2,1,15.827077349734783
29,0,83.62785847833378,1.5866963200769022,189,124,70,1.5339923251753318,658.6448496853986,3,26.89297514080448,2.4868244434453226,2,2,31.0719778652959
14,0,78.03558423294727,1.7149074433255107,167,132,65,1.373822359513047,551.173663864936,3,24.59077049738957,3.759661265269027,3,2,32.79332376032297
56,1,120.81647068865574,1.7058339188366847,200,136,57,1.1548647272245283,101.40359661257617,3,23.401013664915855,3.440502442259923,2,2,15.631878770716305
